Execution_Date,Signal_Date,Execution_Open,Execution_High,Execution_Low,Execution_Close,Signal,BUY_Probability,SELL_Probability,WAIT_Probability,BUY_Threshold,SELL_Threshold,True_Target
2022-01-14,2022-01-13,433.94238195443353,437.61195985527536,432.728588555267,437.2638244628906,BUY,0.5029531107840969,0.23344266854636364,0.263604220669539,0.45,0.5,-1
2022-01-18,2022-01-14,432.57803640673706,432.78503970877813,428.40977266268305,429.5200500488281,WAIT,0.5385731684695234,0.2760532908359068,0.18537354069456977,0.55,0.4,-1
2022-01-19,2022-01-18,431.0632797435182,432.45582165960354,424.7873365975809,425.0602111816406,WAIT,0.5402861270928513,0.256845811428386,0.20286806147876255,0.55,0.4,-1
2022-01-20,2022-01-19,426.9419932565545,431.6371698449728,418.2384925675779,420.3555603027344,WAIT,0.5264703018015938,0.3164899784657537,0.15703971973265266,0.55,0.4,-1
2022-01-21,2022-01-20,419.2358828982697,421.58818048554997,412.0755028255823,412.1037292480469,WAIT,0.4906678113309105,0.3650899362979099,0.1442422523711798,0.55,0.4,-1
2022-01-24,2022-01-21,406.50524550753806,414.3619251147175,395.901098425589,413.85382080078125,WAIT,0.5238027444231013,0.3343223231114037,0.141874932465495,0.55,0.4,0
2022-01-25,2022-01-24,407.47441758472695,413.7409421509055,401.9135823339121,408.8011169433594,WAIT,0.5260705827292368,0.3485397248697235,0.1253896924010397,0.55,0.4,1
2022-01-26,2022-01-25,414.6818862839636,417.80574473347866,403.5225703047687,407.7755432128906,BUY,0.5943439783336845,0.2829464136562804,0.12270960801003558,0.55,0.4,1
2022-01-27,2022-01-26,412.36717163695266,415.5004192840026,404.0776775137982,405.76190185546875,BUY,0.5871910871373055,0.28667099240635435,0.12613792045634067,0.55,0.4,1
2022-01-28,2022-01-27,407.1168346707988,415.88620682845203,402.54398201671927,415.83917236328125,WAIT,0.5188821921501959,0.37809735857521554,0.10302044927458869,0.55,0.4,1
2022-01-31,2022-01-28,415.1711072435179,423.67702338927,413.82559991033423,423.3288879394531,WAIT,0.522384780745541,0.37566512867681506,0.10195009057764391,0.55,0.4,1
2022-02-01,2022-01-31,424.053395889453,426.8291186076498,420.5343677869096,426.1893005371094,BUY,0.567747116989528,0.34496435172211504,0.08728853128835672,0.55,0.4,0
2022-02-02,2022-02-01,428.5886396673794,431.05384305532795,426.2833764423959,430.329345703125,WAIT,0.5496704327802387,0.3544170369070575,0.0959125303127037,0.55,0.4,0
2022-02-03,2022-02-02,424.3074813838875,426.20812763649417,419.37704575360794,420.2144775390625,BUY,0.5664863288732902,0.31217143785982465,0.12134223326688508,0.55,0.4,0
2022-02-04,2022-02-03,419.9792943228935,426.0293979401201,417.60815954090174,422.1904602050781,WAIT,0.5394671738570731,0.34184530106905564,0.1186875250738715,0.55,0.4,0
2022-02-07,2022-02-04,422.95257835164983,424.3451203230606,419.5088108002381,420.83551025390625,BUY,0.5847749239316797,0.2999571743936276,0.11526790167469304,0.55,0.4,-1
2022-02-08,2022-02-07,420.33677354523064,425.2201456654425,418.91597660458353,424.29803466796875,BUY,0.5940024790104999,0.28442077120087167,0.12157674978862838,0.55,0.4,-1
2022-02-09,2022-02-08,428.3252089130967,430.8280572528607,428.1276239352286,430.5081481933594,BUY,0.5789242309346619,0.2931865032767721,0.12788926578856594,0.55,0.4,0
2022-02-10,2022-02-09,424.67438876665915,430.6680383540824,420.778998939607,422.77374267578125,BUY,0.5912545716107045,0.2551511816151914,0.15359424677410433,0.55,0.4,-1
2022-02-11,2022-02-10,422.85849404433793,424.92849902096657,413.0070690365457,414.437255859375,WAIT,0.5168426795390646,0.2829253685649595,0.20023195189597576,0.55,0.4,-1
2022-02-14,2022-02-11,413.9291560964369,415.50989334254666,409.61973040303707,413.0823059082031,BUY,0.5669482891483856,0.28207500301214833,0.15097670783946632,0.55,0.4,0
2022-02-15,2022-02-14,417.51401451434305,419.91334657222757,416.99649181538837,419.7439880371094,BUY,0.5911581888399555,0.2803739751978333,0.12846783596221126,0.55,0.4,-1
2022-02-16,2022-02-15,417.70221089727113,421.588211390658,415.82979106919817,420.2144775390625,BUY,0.5726771429809655,0.30280336704156463,0.12451948997747034,0.45,0.4,-1
2022-02-17,2022-02-16,417.0341632264874,420.186247943638,410.63592485416507,411.23809814453125,BUY,0.5473189675683733,0.27414790274787054,0.1785331296837567,0.45,0.4,-1
2022-02-18,2022-02-17,411.49211293034836,412.74355133918664,406.30766852315804,408.5752868652344,BUY,0.5379113010991958,0.28470027971963974,0.17738841918116485,0.45,0.4,0
2022-02-22,2022-02-18,406.373613297068,409.77031787811296,400.69984286814764,404.190673828125,BUY,0.5512676001184638,0.3098219382774229,0.13891046160411377,0.45,0.4,0
2022-02-23,2022-02-22,407.0980794779474,407.6626367061376,396.45628627766916,397.0208435058594,BUY,0.5088789470169733,0.3509196912459399,0.14020136173708692,0.45,0.4,0
2022-02-24,2022-02-23,386.73658449661104,403.42850999389174,386.3790593344902,402.99566650390625,BUY,0.5233577379014502,0.3546242923830889,0.122017969715461,0.45,0.4,1
2022-02-25,2022-02-24,404.22817407311,411.9719473256861,402.5815659197891,411.88726806640625,BUY,0.49432732093660353,0.3859793145730024,0.11969336449039406,0.45,0.4,1
2022-02-28,2022-02-25,406.50529284633944,412.3107765451423,405.25388303089113,410.8335266113281,BUY,0.49546146837595095,0.380266796073936,0.12427173555011299,0.45,0.4,0
2022-03-01,2022-02-28,409.3374336179091,411.34159579885494,401.8759236906789,404.5763854980469,BUY,0.4705664365698883,0.3851517141211209,0.14428184930899068,0.45,0.4,-1
2022-03-02,2022-03-01,406.825151607102,413.74091213892484,406.0724278778105,412.01904296875,BUY,0.46067906776689815,0.40223217852338955,0.1370887537097128,0.45,0.4,-1
2022-03-03,2022-03-02,414.4466183746847,415.04879163986294,408.17067562721684,409.96783447265625,BUY,0.4974212543225819,0.37632101490793307,0.12625773076948543,0.45,0.4,-1
2022-03-04,2022-03-03,406.2417642897953,407.76604842308336,402.6004124792588,406.636962890625,BUY,0.49269597243484825,0.359689923999179,0.14761410356597277,0.45,0.4,-1
2022-03-07,2022-03-04,406.0536235461076,406.7593128666358,394.5838174926232,394.6496887207031,BUY,0.5098986859945563,0.3595752742261258,0.13052603977931843,0.45,0.4,-1
2022-03-08,2022-03-07,394.82854721626717,401.9701211696944,390.59441041833645,391.65765380859375,BUY,0.5101284707666803,0.37033556759793607,0.11953596163538434,0.45,0.4,0
2022-03-09,2022-03-08,400.02232727972273,404.13413881650297,397.8393882545467,402.158203125,BUY,0.6272953473243262,0.27503139233086443,0.09767326034480979,0.45,0.4,1
2022-03-10,2022-03-09,397.55714383339716,401.23614110856755,395.60004466085365,400.34228515625,BUY,0.6403236760385149,0.2548848422482988,0.10479148171318696,0.45,0.4,1
2022-03-11,2022-03-10,402.8263104395944,403.4379021571393,394.7438182155745,395.2519226074219,BUY,0.61971328759427,0.25542125847615954,0.12486545392957092,0.45,0.4,1
2022-03-14,2022-03-11,396.0234704863825,399.46720926881693,391.22477713105775,392.36328125,BUY,0.6183121812426721,0.25856572229468333,0.12312209646264496,0.45,0.4,1
2022-03-15,2022-03-14,394.9695806826798,401.62188528128036,393.69936293232934,400.9914855957031,BUY,0.6289623350591304,0.2521477364266439,0.1188899285142262,0.45,0.4,1
2022-03-16,2022-03-15,404.49167034765577,409.93957051689273,399.7023675150075,409.88311767578125,BUY,0.6118275347249265,0.27509897119190374,0.11307349408317045,0.45,0.4,1
2022-03-17,2022-03-16,407.9731746506464,415.0112609863281,407.59681269311073,415.0112609863281,BUY,0.47366453181311036,0.38822842328568985,0.13810704490120046,0.45,0.4,1
2022-03-18,2022-03-17,413.4028912886427,419.87763507524926,412.66669551110175,419.5567321777344,SELL,0.3816534878824476,0.47329514740676154,0.14505136471079064,0.55,0.45,1
2022-03-21,2022-03-18,419.3868421211315,421.3877829881189,415.9323761926658,419.4340515136719,WAIT,0.44549555825236115,0.3699388311220288,0.18456561062560964,0.55,0.45,1
2022-03-22,2022-03-21,420.82140820007544,425.276343887646,420.82140820007544,424.3419494628906,WAIT,0.43064344229902857,0.3617715094395813,0.20758504826139024,0.55,0.45,1
2022-03-23,2022-03-22,421.8125310374547,423.3037890750717,418.79222440449075,418.8771667480469,WAIT,0.4199136040330362,0.3591168756289735,0.22096952033799033,0.55,0.45,1
2022-03-24,2022-03-23,420.897026967389,425.2009454427064,419.78329999434203,425.1914978027344,WAIT,0.398705837865327,0.3479163884438215,0.25337777369085157,0.55,0.45,1
2022-03-25,2022-03-24,425.8238060374059,427.54160557531713,423.24710673053914,427.26788330078125,WAIT,0.432530353744279,0.3500748583442213,0.21739478791150021,0.55,0.45,0
2022-03-28,2022-03-25,426.67326991890525,430.30706787109375,424.7855856636152,430.30706787109375,WAIT,0.4198888224258881,0.2986511293101473,0.28146004826396437,0.55,0.45,0
2022-03-29,2022-03-28,434.18629362949696,436.1211874892994,431.50578514438973,435.63037109375,WAIT,0.4238759510240649,0.30000559059626075,0.2761184583796742,0.55,0.45,0
2022-03-30,2022-03-29,434.4883159212036,435.30003519309184,430.83565120715195,432.9404296875,WAIT,0.43299132968589465,0.27306825740029184,0.2939404129138131,0.55,0.45,-1
2022-03-31,2022-03-30,432.1759613525289,432.99709953880534,425.82389235149907,426.2769470214844,WAIT,0.4025828339488084,0.28472635935766205,0.3126908066935296,0.55,0.45,-1
2022-04-01,2022-03-31,427.8531604316954,427.9947310191564,423.91735408137134,427.4850769042969,WAIT,0.45412655424340764,0.26558324091167396,0.2802902048449177,0.55,0.45,0
2022-04-04,2022-04-01,427.6832403411355,431.2509628688752,426.8621021980193,431.1471252441406,BUY,0.5560746167331657,0.21541312960700237,0.2285122536598319,0.55,0.45,0
2022-04-05,2022-04-04,429.6558116325977,432.119225743506,424.5590699380688,425.70111083984375,WAIT,0.5167680864885099,0.22582986998986568,0.2574020435216243,0.55,0.45,-1
2022-04-06,2022-04-05,421.7936427720497,423.71906006741074,418.5656898647818,421.44439697265625,BUY,0.5574165030138102,0.15086744328155205,0.2917160537046375,0.55,0.45,-1
2022-04-07,2022-04-06,420.5666126114327,425.3802132507673,418.62230012164184,423.5680236816406,BUY,0.6675359218800466,0.15444091026324797,0.1780231678567052,0.55,0.45,0
2022-04-08,2022-04-07,422.8129864370016,425.32361011547357,420.89698794603316,422.4354553222656,BUY,0.6191588975956631,0.20652798597889127,0.17431311642544592,0.55,0.45,-1
2022-04-11,2022-04-08,419.1696679234195,420.00970115153353,414.71476121675994,415.2149963378906,BUY,0.6295606105881086,0.19713214070816548,0.17330724870372569,0.55,0.45,-1
2022-04-12,2022-04-11,418.1975577653763,420.71762892299597,412.12865978994853,413.67657470703125,BUY,0.623232742980076,0.20276053407962044,0.1740067229403036,0.55,0.45,0
2022-04-13,2022-04-12,413.4311571589825,419.16970449840653,413.25182485427155,418.4146423339844,BUY,0.5820430646335153,0.24763732580740772,0.17031960955907693,0.55,0.45,0
2022-04-14,2022-04-13,418.64113099890267,419.7548865120772,413.1007827575576,413.2046203613281,BUY,0.5740694757645498,0.24529292864985894,0.18063759558559153,0.55,0.45,0
2022-04-18,2022-04-14,412.27968190004844,415.0545800894282,411.14705981320014,413.3745422363281,BUY,0.5673315626407031,0.24649179878528468,0.1861766385740124,0.55,0.45,-1
2022-04-19,2022-04-18,413.2707073837323,420.76481631207815,413.10082271070314,420.0475158691406,WAIT,0.4913498930635141,0.3169705780722108,0.1916795288642746,0.5,0.45,-1
2022-04-20,2022-04-19,421.82193478222695,422.4354264021452,418.57511557097627,419.73602294921875,WAIT,0.4888875270667249,0.31621427951477254,0.19489819341850198,0.5,0.45,-1
2022-04-21,2022-04-20,423.35104208749806,424.7384914494255,412.5534836472507,413.4595642089844,WAIT,0.4573144939580292,0.3267623044406025,0.21592320160136824,0.5,0.45,-1
2022-04-22,2022-04-21,412.3740611145033,413.47834025677906,401.5481909244776,402.114501953125,WAIT,0.46093709879595895,0.29530428477947557,0.24375861642456537,0.5,0.45,-1
2022-04-25,2022-04-22,399.87766866932645,404.61574651272133,395.3188943584106,404.44586181640625,BUY,0.511630571811028,0.29500368339686783,0.19336574479210397,0.5,0.45,-1
2022-04-26,2022-04-25,401.9162927984164,402.1145203899857,392.70441293823944,392.73272705078125,BUY,0.5255203537807643,0.3169675381873243,0.15751210803191087,0.5,0.45,-1
2022-04-27,2022-04-26,393.8086609873536,399.169705902769,391.7039115793856,393.83697509765625,BUY,0.5084089437607381,0.34847442922127925,0.1431166270179822,0.5,0.45,0
2022-04-28,2022-04-27,398.5751272035263,405.51237307337215,394.1485050200903,403.7851257324219,BUY,0.5962791414592148,0.2813190980599076,0.1224017604808776,0.5,0.45,1
2022-04-29,2022-04-28,399.8021348013602,401.95409397695,388.11736315002133,388.8630065917969,BUY,0.5354109619399974,0.3444328592536895,0.12015617880631325,0.5,0.45,-1
2022-05-02,2022-04-29,388.92904179526005,392.56283983474725,382.2749373532382,391.2037048339844,WAIT,0.48236214528271065,0.4064019542901212,0.11123590042716822,0.5,0.45,0
2022-05-03,2022-05-02,391.7039805238848,395.4038260055901,390.14661777180356,392.9970397949219,BUY,0.5842482685658476,0.31620635101507727,0.09954538041907567,0.5,0.45,-1
2022-05-04,2022-05-03,393.65766562044956,405.53121582781534,390.47692222902697,404.96490478515625,BUY,0.5591041906045638,0.336876925800678,0.10401888359475828,0.5,0.45,-1
2022-05-05,2022-05-04,400.7081124811443,401.1328529057298,386.4466735836477,390.5712585449219,BUY,0.5391508861666852,0.3468534461347566,0.11399566769855857,0.5,0.45,-1
2022-05-06,2022-05-05,388.01353835630266,391.50573725161655,382.9451102963641,388.24005126953125,WAIT,0.44964086369505557,0.412539043753993,0.13782009255095132,0.5,0.45,-1
2022-05-09,2022-05-06,382.3505435030445,383.5869746829245,374.2334934949819,375.8097229003906,BUY,0.6000175764770715,0.3062689889956002,0.09371343452732855,0.5,0.45,-1
2022-05-10,2022-05-09,381.7747206128694,383.2754262479383,372.6477827083813,376.677978515625,BUY,0.5961587362455159,0.31428790717518096,0.08955335657930384,0.5,0.45,0
2022-05-11,2022-05-10,375.7152782695393,381.35001745771194,369.94838734516037,370.69403076171875,BUY,0.5721648756664736,0.3491252427761609,0.07870988155736648,0.5,0.45,1
2022-05-12,2022-05-11,367.5037946408941,373.57269244374504,363.5207798183708,370.3070068359375,BUY,0.6072481439662287,0.30778562469816834,0.08496623133560346,0.5,0.45,0
2022-05-13,2022-05-12,374.43164996045624,380.53831045425517,373.3934177273955,379.1603088378906,BUY,0.5933700911792523,0.3239383385355255,0.08269157028522318,0.5,0.45,0
2022-05-16,2022-05-13,377.51795633625795,381.28387692656054,375.2716076319463,377.62176513671875,BUY,0.6329641288563059,0.28299132457494797,0.08404454656874667,0.5,0.45,-1
2022-05-17,2022-05-16,383.70016285890136,385.62560898408395,379.9719747013643,385.3896484375,BUY,0.6487926184354343,0.2542225088456747,0.09698487271889192,0.5,0.45,0
2022-05-18,2022-05-17,380.840309909265,381.12345103452697,368.61754246873323,369.8539733886719,BUY,0.5103007648462574,0.371597810417039,0.1181014247367035,0.45,0.4,-1
2022-05-19,2022-05-18,366.79589073865264,372.00591725890166,365.37068003419705,367.5887145996094,BUY,0.5320283239357595,0.34855243229616817,0.11941924376807228,0.45,0.4,0
2022-05-20,2022-05-19,371.1658795771667,374.7336013107162,359.1696553995638,367.7491760253906,BUY,0.4930357479877501,0.4147300933583163,0.09223415865393328,0.45,0.4,1
2022-05-23,2022-05-20,370.7695124155736,375.3943621595535,368.45711634736125,374.6298522949219,BUY,0.5596608233069632,0.33530007081507046,0.10503910587796683,0.45,0.4,1
2022-05-24,2022-05-23,370.5146324408455,372.9591798912348,365.2291112058376,371.76995849609375,BUY,0.5703642161153686,0.3296511727008165,0.09998461118381477,0.45,0.4,1
2022-05-25,2022-05-24,370.2786961363731,377.0177426324369,369.88229858000193,375.0545349121094,BUY,0.5466005145601124,0.33613500391669543,0.11726448152319192,0.45,0.4,1
2022-05-26,2022-05-25,376.28151834129653,384.18147159869255,376.0738719405769,382.5486145019531,BUY,0.5687936678579929,0.31715324434667774,0.11405308779532933,0.45,0.4,1
2022-05-27,2022-05-26,385.0026951176574,392.0531978674875,384.8044963104918,391.93994140625,BUY,0.5208789285171028,0.3476323286494219,0.1314887428334754,0.45,0.4,0
2022-05-31,2022-05-27,390.3259001664865,393.07248421298215,387.00358624823434,389.74072265625,BUY,0.4866303140557726,0.37509846127171714,0.13827122467251016,0.45,0.4,0
2022-06-01,2022-05-31,391.85506620404135,392.86495569230505,384.07778515568043,386.5884094238281,BUY,0.4645844922846155,0.36751400539807455,0.1679015023173103,0.45,0.4,0
2022-06-02,2022-06-01,386.42789374965014,393.9974979722233,384.18154466114504,393.9503173828125,BUY,0.4746713102122655,0.3720623692600899,0.1532663205276446,0.45,0.4,0
2022-06-03,2022-06-02,389.2405180200075,390.78843305581245,386.5128290364629,387.4849853515625,BUY,0.4742379655996597,0.38644877243747333,0.13931326196286656,0.45,0.4,-1
2022-06-06,2022-06-03,391.48684319664267,393.21406164588547,387.4943805595861,388.6647644042969,BUY,0.48321538366255984,0.3355175190267988,0.18126709731064156,0.45,0.4,-1
2022-06-07,2022-06-06,385.18203491181913,392.8460295110228,384.71953261443264,392.3929748535156,BUY,0.4638987202387128,0.3587007693229087,0.17740051043837887,0.45,0.4,-1
2022-06-08,2022-06-07,390.68463561799285,392.4685113875746,387.3340069805782,388.1268310546875,BUY,0.45138907047822574,0.35853746409277015,0.1900734654290048,0.45,0.4,-1
2022-06-09,2022-06-08,386.352312221375,388.6175274447086,378.8959655761719,378.8959655761719,WAIT,0.4419590574023881,0.3492415209131061,0.20879942168450613,0.45,0.4,-1
2022-06-10,2022-06-09,372.70437142833873,373.55382355387263,367.862456867888,367.9096374511719,BUY,0.4777234991615787,0.3290928352023984,0.1931836656360235,0.45,0.4,-1
2022-06-13,2022-06-10,358.5184359528124,360.3683584476511,352.3362527688543,353.9407958984375,BUY,0.5132280861151617,0.35066580750500553,0.13610610637983292,0.45,0.4,-1
2022-06-14,2022-06-13,355.6869276147928,356.7157121238985,349.7784664118968,352.874267578125,BUY,0.5702536846679087,0.312174671428978,0.1175716439031131,0.45,0.4,0
2022-06-15,2022-06-14,356.1682429235863,362.3409783554577,351.22251951050276,357.9049377441406,BUY,0.5905880921891452,0.3112670005573167,0.09814490725353764,0.45,0.4,0
2022-06-16,2022-06-15,349.7029069455722,350.10875209070366,343.63398102406296,346.0596618652344,BUY,0.5498143632814884,0.35208799519895884,0.09809764151955229,0.45,0.4,0
2022-06-17,2022-06-16,346.4739460122469,350.1423885814665,343.30789944734585,346.8056945800781,WAIT,0.5717179480714786,0.32626375432295535,0.10201829760556641,0.65,0.4,1
2022-06-21,2022-06-17,352.5216653163301,356.91999511391333,352.4458155848116,355.5360412597656,WAIT,0.5548425345530144,0.35245795838940386,0.0926995070575818,0.65,0.4,1
2022-06-22,2022-06-21,351.3178358414842,358.99598772773135,350.90074904768903,354.8915100097656,WAIT,0.5552338730437109,0.35058249194505503,0.09418363501123371,0.65,0.4,0
2022-06-23,2022-06-22,357.0243321478926,359.1002487608876,353.46963484148904,358.370361328125,WAIT,0.5561988483116281,0.33621141067517696,0.10758974101319477,0.65,0.4,1
2022-06-24,2022-06-23,361.5363809433128,369.77380119326506,361.507944524138,369.7643127441406,WAIT,0.5629834993649148,0.3365667927811776,0.10044970785390725,0.65,0.4,0
2022-06-27,2022-06-24,370.68380190795756,370.9776545538821,367.2618273862305,368.3519287109375,WAIT,0.5364321278226366,0.35509118359590397,0.1084766885814592,0.65,0.4,-1
2022-06-28,2022-06-27,369.90658420443964,372.68398100101825,360.71175479299797,360.82550048828125,WAIT,0.4606551634303531,0.4169700630178105,0.12237477355183621,0.65,0.4,-1
2022-06-29,2022-06-28,361.3752782573753,362.36109348225904,358.7116273894593,360.5316162109375,WAIT,0.4454357111750928,0.4318125631214384,0.1227517257034684,0.65,0.4,0
2022-06-30,2022-06-29,356.64510092174794,360.8349164010324,353.1567653026987,357.6025085449219,WAIT,0.5422614427185442,0.3474857420820167,0.11025281519943887,0.65,0.4,1
2022-07-01,2022-06-30,356.9484798436387,361.82079880218214,354.33221338787916,361.3847351074219,WAIT,0.5088458657515826,0.37626048753311064,0.11489364671530647,0.65,0.4,1
2022-07-05,2022-07-01,356.30389388763615,362.0862071237408,353.4790840960441,362.0672302246094,WAIT,0.5545234757216804,0.3374302192867865,0.10804630499153281,0.65,0.4,0
2022-07-06,2022-07-05,362.2094276989218,365.7736135029027,359.8301699411462,363.2900695800781,WAIT,0.49427987301874116,0.3904632751797103,0.11525685180154842,0.65,0.4,0
2022-07-07,2022-07-06,365.0626968664323,369.52738892243804,363.3090402764563,368.73114013671875,WAIT,0.48263873181834027,0.4000755137917981,0.1172857543898614,0.65,0.4,0
2022-07-08,2022-07-07,367.10062447425474,370.295136184722,365.57448858787154,368.427734375,WAIT,0.47805130015826847,0.4011164445795176,0.12083225526221397,0.65,0.4,-1
2022-07-11,2022-07-08,365.7545879256405,366.7214549866304,363.52697227080625,364.2189636230469,SELL,0.4175268937053641,0.4438196233287225,0.13865348296591368,0.65,0.4,0
2022-07-12,2022-07-11,363.6691716276499,366.04845792183517,359.25186497173377,360.99603271484375,SELL,0.40709189768880955,0.43204510123755324,0.16086300107363752,0.65,0.4,0
2022-07-13,2022-07-12,355.56449960571507,362.02931552702955,355.1474128412304,359.1002197265625,SELL,0.42524776398698455,0.4396161922347646,0.13513604377825078,0.65,0.4,1
2022-07-14,2022-07-13,354.15204931462455,359.30873165299323,351.71591915630887,358.2281188964844,SELL,0.41134494049290476,0.463071346039877,0.12558371346721808,0.65,0.4,1
2022-07-15,2022-07-14,362.6264653889919,365.18585870852,360.7211675364694,365.0721130371094,SELL,0.36046043982274173,0.5043249252168914,0.13521463496036631,0.65,0.4,1
2022-07-18,2022-07-15,368.15282155868346,368.82583601407083,360.83488501172883,362.0577087402344,SELL,0.33787249394500735,0.501672104968737,0.16045540108625497,0.65,0.4,1
2022-07-19,2022-07-18,365.97267860433266,372.40905889172745,365.31864088700104,371.8403015136719,SELL,0.320949285914313,0.505179672472604,0.173871041613082,0.65,0.4,1
2022-07-20,2022-07-19,372.02988023942527,375.62250240338216,370.6648741646818,374.2100830078125,SELL,0.28175554492314,0.5375557672949739,0.18068868778188646,0.65,0.4,0
2022-07-21,2022-07-20,373.6319110568227,378.0681668690259,371.233676151968,378.0207824707031,SELL,0.30872227549416376,0.45092721394352114,0.24035051056231524,0.65,0.4,1
2022-07-22,2022-07-21,378.143943990978,379.3383025244326,372.29526973672574,374.5133972167969,WAIT,0.32711109926962134,0.3995943458876772,0.2732945548427017,0.65,0.4,1
2022-07-25,2022-07-22,375.13906335562353,375.8215664094441,372.73134023128426,374.96844482421875,WAIT,0.32766478214453054,0.39345570807424257,0.2788795097812274,0.65,0.4,1
2022-07-26,2022-07-25,373.3285099278068,373.53705331768873,369.6411191276845,370.53216552734375,SELL,0.3334291595447008,0.4228497276168338,0.2437211128384649,0.65,0.4,1
2022-07-27,2022-07-26,373.8213515112443,381.8976405222472,373.52749891305183,380.1534729003906,SELL,0.3220127508145196,0.4177864377677245,0.26020081141775603,0.65,0.4,1
2022-07-28,2022-07-27,380.95927437369363,385.61353235014826,377.4140367716771,384.92156982421875,SELL,0.3075536409199823,0.4853100214377694,0.20713633764224865,0.65,0.4,1
2022-07-29,2022-07-28,386.3529667558723,391.51913892921795,385.58515437514285,390.5332946777344,WAIT,0.3306480415654232,0.39590351219470693,0.2734484462398699,0.65,0.4,1
2022-08-01,2022-07-29,387.84120629648845,391.8793520889404,387.1302667656035,389.3768310546875,SELL,0.3061984422383935,0.40017720216181607,0.2936243555997906,0.65,0.4,0
2022-08-02,2022-08-01,387.8127450392465,391.4906766053588,385.63254218875403,386.8079528808594,WAIT,0.30251598103926186,0.3815957219882747,0.3158882969724632,0.65,0.4,0
2022-08-03,2022-08-02,388.9313152353376,394.0311261963377,388.64695098882254,392.8652038574219,WAIT,0.335903946880919,0.3646939065131938,0.2994021466058868,0.65,0.4,0
2022-08-04,2022-08-03,392.7893590044414,393.4718621327927,390.9598814965707,392.59979248046875,WAIT,0.35372152783353106,0.37169307563817683,0.27458539652829234,0.65,0.4,0
2022-08-05,2022-08-04,388.3245571114869,392.58070477933853,388.26768427752603,391.9361267089844,WAIT,0.2993485237977152,0.35271930067468643,0.3479321755275981,0.65,0.4,0
2022-08-08,2022-08-05,393.6235081493515,395.87007236927724,390.3816112599049,391.481201171875,WAIT,0.33321299827897954,0.2919989389259888,0.37478806279503146,0.65,0.4,1
2022-08-09,2022-08-08,390.7512597952123,391.25365582181684,388.85542136603334,389.92657470703125,WAIT,0.34685290970812505,0.29507119001950294,0.35807590027237185,0.65,0.4,1
2022-08-10,2022-08-09,396.96963344138766,398.258818700046,395.01692204612334,398.1166076660156,WAIT,0.32431298878330705,0.30830238656756564,0.36738462464912724,0.65,0.4,1
2022-08-11,2022-08-10,400.96036549541424,402.8183081055924,397.3772317875,398.1166076660156,WAIT,0.3652268736175871,0.3099271282944013,0.3248459980880116,0.65,0.4,1
2022-08-12,2022-08-11,400.050395788599,404.9606110010774,399.10247645360926,404.8563537597656,WAIT,0.3059429140614234,0.30959657838839444,0.38446050755018163,0.65,0.4,1
2022-08-15,2022-08-12,402.64767172710765,407.04603117644456,402.59079888321116,406.524658203125,WAIT,0.3255824510233527,0.31454359589102676,0.3598739530856204,0.65,0.4,0
2022-08-16,2022-08-15,405.4535207281274,409.2451978170758,404.64778356108576,407.3209228515625,WAIT,0.32072071030725186,0.3031768817270458,0.37610240796570205,0.65,0.4,-1
2022-08-17,2022-08-16,403.7283584655346,407.13138566830423,402.4297135053033,404.4298095703125,WAIT,0.3215554652495371,0.3029291356663109,0.37551539908415166,0.65,0.4,-1
2022-08-18,2022-08-17,404.6288399076743,406.2876987703884,403.3396834770453,405.605224609375,BUY,0.4146865972907915,0.24749628250905778,0.33781712020015037,0.4,0.45,-1
2022-08-19,2022-08-18,402.8467196760706,403.1121358999802,399.2825341593999,400.1546325683594,BUY,0.4766852807692464,0.21603372329581694,0.30728099593493646,0.4,0.45,-1
2022-08-22,2022-08-19,395.3297635768896,395.5004110497399,390.921944270961,391.8224792480469,BUY,0.4526176920550777,0.2096789183195574,0.3377033896253647,0.4,0.45,-1
2022-08-23,2022-08-22,391.3958862975145,393.7846615275958,390.32473282411485,390.8745422363281,BUY,0.5285772316564188,0.23541571849468548,0.23600704984889526,0.4,0.45,-1
2022-08-24,2022-08-23,390.64698231789686,393.49074002484474,389.9645082393007,392.1257629394531,BUY,0.48509299862991706,0.330275641378023,0.18463135999205965,0.4,0.45,-1
2022-08-25,2022-08-24,393.614017515164,397.7090360070508,392.52391605971974,397.6616516113281,BUY,0.46044653512979683,0.355516550555935,0.18403691431426786,0.4,0.45,-1
2022-08-26,2022-08-25,397.5478287573556,398.0881206908962,384.14423800473423,384.20111083984375,BUY,0.4385774826464155,0.362000906687904,0.19942161066568004,0.4,0.45,-1
2022-08-29,2022-08-26,381.2531682301508,384.70357956798847,380.30524889484775,381.6607666015625,BUY,0.46327550238709814,0.32458045612343445,0.21214404148946733,0.4,0.45,-1
2022-08-30,2022-08-29,382.81719520790887,383.0541750206006,375.3760233037477,377.4709167480469,BUY,0.4945355424864378,0.3313195906100395,0.17414486690352252,0.4,0.45,-1
2022-08-31,2022-08-30,379.10137171228644,380.3431437236325,374.4660612189248,374.5987548828125,BUY,0.49616210513215464,0.3196265953285145,0.18421129953933044,0.4,0.45,0
2022-09-01,2022-08-31,372.42798580847113,376.1153764284115,369.7264103214383,375.7741394042969,BUY,0.501071528536377,0.3290625684050817,0.1698659030585411,0.4,0.45,0
