Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,Entry_Cost,Net_Exit_Value,Net_Profit,Return_Percent,Holding_Days,Exit_Reason,Outcome,MFE_Percent,MAE_Percent,Path_Close_Return,Profit_Capture_Ratio,Post_Exit_Max_Return_5D,Post_Exit_Min_Return_5D,Buy_Probability_At_Entry,Sell_Probability_At_Entry,Wait_Probability_At_Entry,Entry_Year,Entry_Month,Holding_Bucket,Buy_Confidence_Bucket
2021-03-18,2021-03-25,366.36443783616534,362.96529525146485,7.007229650324168,2567.4564716050863,2543.126840806838,-24.329630798248218,-0.0094761609660467,5,MAX_HOLDING,LOSS,0.00547732543847777,-0.023828004320821775,-0.009079852356253205,-1.7300708297296767,0.028355443423109222,0.0017142404249394045,0.4175496020418591,0.2052894122843042,0.3771609856738364,2021,2021-03,4-5 days,40-45%
2021-03-25,2021-04-01,359.64432745218403,373.1268062438965,7.121252183383381,2561.374063905524,2656.864370634851,95.49030672932712,0.0372808907823973,5,MAX_HOLDING,WIN,0.037851312127662476,-0.005587806814613162,0.03769582203473912,0.9849299452726685,0.02781343029443786,0.007115997472966962,0.5910776174402463,0.1857265460847244,0.2231958364750289,2021,2021-03,4-5 days,55-60%
2021-04-01,2021-04-09,371.21688462479415,383.26039923706054,6.963552168125229,2585.246640587856,2668.5868986853675,83.34025809751165,0.0322368693141637,5,MAX_HOLDING,WIN,0.033101560151212135,-0.0007521432064185423,0.0326497850987267,0.9738776410205919,0.01580501089480076,-0.0029354555449666053,0.5398674263468254,0.1678751178072147,0.2922574558459598,2021,2021-04,4-5 days,50-55%
2021-04-09,2021-04-16,380.5252720279038,388.6345378173828,6.847958110936848,2606.0817051122344,2661.086900133196,55.00519502096176,0.0211064737199376,5,MAX_HOLDING,WIN,0.02310638120770973,-0.000518311039056414,0.021515098641100218,0.9134478276890525,0.0025730473129552604,-0.015788444002215928,0.4424749931772424,0.1763377172613593,0.3811872895613978,2021,2021-04,4-5 days,40-45%
2021-04-16,2021-04-23,388.7806959382498,388.1502291809082,6.737914392691107,2619.8330038674744,2615.0614834228204,-4.771520444654016,-0.00182130709767,5,MAX_HOLDING,LOSS,0.0021961402438593998,-0.016158448256704535,-0.0014220927718964409,-0.829321853539424,0.009752381983383225,-0.0008558602581932197,0.431038263423547,0.1900580468187538,0.3789036897576988,2021,2021-04,4-5 days,40-45%
2021-04-23,2021-04-30,384.6995777698097,388.6718533508301,6.806293630752204,2618.640123756311,2645.150218438418,26.510094682107137,0.0101236112750306,5,MAX_HOLDING,WIN,0.018809588393513186,-0.0003938114934689127,0.01052760309745328,0.5382154602873662,0.013430540950763398,-0.013294273636279545,0.5120011164374244,0.1786289818586182,0.3093699017039575,2021,2021-04,4-5 days,50-55%
2021-05-06,2021-05-13,387.4575959951824,382.1334884338379,6.774948211222538,2625.267647426838,2588.675700453667,-36.59194697317025,-0.0139383681542093,5,MAX_HOLDING,LOSS,0.01660654137379497,-0.0286434623580429,-0.013543844873609724,-0.8393299869293656,0.01777680623964068,-0.011867628994568445,0.404143939731096,0.3254531617222095,0.2704028985466947,2021,2021-05,4-5 days,40-45%
2021-05-13,2021-05-20,379.2954004052571,386.7904242919922,6.896624826141183,2616.1196606835447,2667.2816878415665,51.16202715802183,0.0195564552825745,5,MAX_HOLDING,WIN,0.02539234854906404,-0.004473901968595281,0.01996454075997459,0.77017118935599,0.01330226106337916,-0.0017989973816959104,0.4967940110398877,0.28310716899446,0.2200988199656522,2021,2021-05,4-5 days,45-50%
2021-05-20,2021-05-27,383.7026038625497,390.52527287597655,6.850741371784936,2628.9101674730505,2675.1201048546927,46.20993738164225,0.0175776022906328,5,MAX_HOLDING,WIN,0.021456741620494737,-0.0005153641951211741,0.01798489418061405,0.8192111645620639,0.008859640004034778,-0.006980052707325196,0.4811689298928499,0.3121871720798737,0.2066438980272761,2021,2021-05,4-5 days,45-50%
2021-09-22,2021-09-29,408.9331332541034,407.2697260498047,6.456308910324209,2640.4626518184605,2629.196215284534,-11.26643653392648,-0.0042668418453741,5,MAX_HOLDING,LOSS,0.02006892190676934,-0.007330764620551787,-0.003868598241498098,-0.21260941993774338,0.00554105415078423,-0.01842507171645074,0.4601602727120502,0.2543526493424526,0.2854870779454972,2021,2021-09,4-5 days,45-50%
2021-10-04,2021-10-11,406.0727937396249,407.49471766357425,6.494851034382842,2637.646042684979,2646.352826773957,8.706784088978111,0.0033009675855199,5,MAX_HOLDING,WIN,0.019842273490108496,-0.015531800449234662,0.003702388324728203,0.16636035115459194,0.02979013432729452,-0.007047976724944252,0.4545893766073307,0.303352465028267,0.2420581583644015,2021,2021-10,4-5 days,45-50%
2021-11-30,2021-12-03,433.2694144483544,430.4431155416017,6.092188127771884,2639.8227387072234,2622.078204139869,-17.74453456735455,-0.0067218659446976,3,SELL_SIGNAL,LOSS,0.005578051449784052,-0.028506091802802065,-0.018767781065646354,-1.2050562826841316,0.025751374547824717,-0.012020010729330684,0.5245532485720077,0.2385794420128945,0.2368673094150971,2021,2021-11,2-3 days,50-55%
2021-12-16,2021-12-20,443.182042298611,429.8006037134468,5.9459157665521865,2635.3866050653846,2555.3026302748217,-80.08397479056293,-0.0303879418058194,2,STOP_LOSS,LOSS,0.00043457418698286785,-0.042185379895306074,-0.03403269001155393,-69.92578647340915,0.048210466654488866,-0.001046559219761976,0.5269984180961386,0.280090635950257,0.1929109459536039,2021,2021-12,2-3 days,50-55%
2021-12-20,2021-12-28,427.7144924647158,448.60627520141605,6.114134889112696,2615.3656113677443,2742.564994756001,127.1993833882566,0.0486354117509925,5,MAX_HOLDING,WIN,0.05332295099637926,-0.007547682017147533,0.04905518485335473,0.9120915261103038,0.006723170232907793,-0.006133950391744276,0.5049895188181341,0.2627777274353508,0.2322327537465151,2021,2021-12,4-5 days,50-55%
2022-01-07,2022-01-14,440.39110229739447,437.1763716979981,6.010341156599146,2647.1654572148086,2627.3163815952125,-19.84907561959608,-0.0074982376207341,5,MAX_HOLDING,LOSS,0.011017104110073478,-0.024449771327559374,-0.007100999050693344,-0.680599688068491,-0.010044549579597294,-0.09441332136065693,0.5519341545206535,0.2456070597662744,0.2024587857130723,2022,2022-01,4-5 days,55-60%
2022-01-14,2022-01-20,434.0291704308244,420.9240936588361,6.087007911906096,2642.203188309909,2561.912071584397,-80.29111672551198,-0.0303879418058194,3,STOP_LOSS,LOSS,0.00825486108374923,-0.03638153510210452,-0.03150382633715449,-3.6812178300180025,0.0015777620161219167,-0.05944776174663108,0.5029531107840969,0.2334426685463636,0.263604220669539,2022,2022-01,2-3 days,50-55%
2022-01-26,2022-02-02,414.7648226612203,430.2432798339844,6.321337006074502,2622.130409128531,2719.44079515279,97.31038602425906,0.0371111923668969,5,MAX_HOLDING,WIN,0.03927298091132891,-0.029464434867494553,0.037526214155813156,0.9449548138626676,0.0013591785073364315,-0.029367525904556057,0.5943439783336845,0.2829464136562804,0.1227096080100355,2022,2022-01,4-5 days,55-60%
2022-02-03,2022-02-10,424.3923428801642,422.6891879272461,6.235252427829907,2646.458005634596,2635.3102278622887,-11.147777772307109,-0.004212338812319,5,MAX_HOLDING,LOSS,0.015164539324673224,-0.01598578255659339,-0.0038139241471659073,-0.2777755869883486,0.005297624300433724,-0.030919853545507664,0.5664863288732902,0.3121714378598246,0.121342233266885,2022,2022-02,4-5 days,55-60%
2022-02-10,2022-02-14,424.75932364441246,411.9341406262931,6.223304759596983,2643.671061191519,2563.3353388303026,-80.33572236121654,-0.0303879418058193,2,STOP_LOSS,LOSS,0.01391073575259862,-0.03564282797432014,-0.027490975721495663,-2.1844956547422467,0.02343580824594786,-0.027272219411300477,0.5912545716107045,0.2551511816151914,0.1535942467741043,2022,2022-02,2-3 days,55-60%
2022-02-14,2022-02-22,414.01194192765615,401.5112653530925,6.336350555269246,2623.587130601215,2543.8617175540085,-79.72541304720698,-0.0303879418058196,5,STOP_LOSS,LOSS,0.018299492021990757,-0.03215404730971504,-0.02372233295725457,-1.6605893633168605,0.026897156129735544,-0.03768812315962018,0.5669482891483856,0.2820750030121483,0.1509767078394663,2022,2022-02,4-5 days,55-60%
2022-02-22,2022-02-24,406.45488801972743,394.18238913085975,6.405127640313375,2603.655777339414,2524.5360370952376,-79.11974024417577,-0.0303879418058194,2,STOP_LOSS,LOSS,0.008156792004207514,-0.04939251384833353,-0.008510714516621313,-3.725477098121958,0.05293598592979071,0.019517625490329465,0.5512676001184638,0.3098219382774229,0.1389104616041137,2022,2022-02,2-3 days,55-60%
2022-02-24,2022-02-25,386.8139318135103,409.9407631687766,6.6792255088059305,2583.8758422783694,2737.8129937760177,153.9371514976483,0.0595760635936407,1,TAKE_PROFIT,WIN,0.06503937820862593,-0.0011242420276365846,0.06482046343485065,0.9159998947489837,0.012460481673989086,-0.019673256520374424,0.5233577379014502,0.3546242923830889,0.122017969715461,2022,2022-02,1 day,50-55%
2022-02-25,2022-03-04,404.3090197079246,406.5556354980469,6.485380717588159,2622.3601301527815,2636.404412277925,14.044282125143582,0.005355588640804,5,MAX_HOLDING,WIN,0.026563352050607496,-0.006017986768841174,0.005757755953117134,0.20161569332818893,0.0005010601373998561,-0.039259857668313844,0.4943273209366035,0.3859793145730024,0.119693364490394,2022,2022-02,4-5 days,45-50%
2022-03-04,2022-03-08,406.3230126426532,394.05449559892094,6.461875301483886,2625.8712006840674,2546.0763794481027,-79.79482123596472,-0.0303879418058194,2,STOP_LOSS,LOSS,0.003551374480934596,-0.038709827007369996,-0.03609308341019709,-8.556670654969162,0.02557923501098773,-0.007181110553221346,0.4926959724348482,0.359689923999179,0.1476141035659727,2022,2022-03,2-3 days,45-50%
2022-03-08,2022-03-15,394.9075129257104,400.911287298584,6.598157401154159,2605.9224953750763,2645.011249917644,39.088754542567585,0.0149999681924313,5,MAX_HOLDING,WIN,0.02336393945740719,-0.010922035338383415,0.015406069702039867,0.6420136561206413,0.0607743371926331,-0.00301528119242524,0.5101284707666803,0.370335567597936,0.1195359616353843,2022,2022-03,4-5 days,50-55%
2022-03-15,2022-03-18,395.04857459881634,418.6677387769304,6.620535571740006,2615.6946840107184,2771.527476846889,155.83279283617048,0.0595760635936407,3,TAKE_PROFIT,WIN,0.0628507292870692,-0.0034153057452673335,0.062038416722259924,0.9478977295796912,0.021195487439061616,-0.006533564910101591,0.6289623350591304,0.2521477364266439,0.1188899285142262,2022,2022-03,2-3 days,60%+
2022-04-04,2022-04-11,427.7687769892038,414.85272653679175,6.205192118410284,2654.652882219761,2573.983444920216,-80.66943729954482,-0.0303879418058193,5,STOP_LOSS,LOSS,0.010170239025578537,-0.030516380607998127,-0.029346975028225933,-2.9879279857034304,0.014251130501980604,-0.008932414163921123,0.5560746167331657,0.2154131296070023,0.2285122536598319,2022,2022-04,4-5 days,55-60%
2022-04-11,2022-04-19,419.2535018570042,419.9635063659668,6.283124861252242,2634.4855228948745,2638.4192793519037,3.933756457029176,0.0014931782402457,5,MAX_HOLDING,WIN,0.0036048477068685494,-0.019335346406804416,0.00189394847317308,0.41421395899767166,0.011369850739219346,-0.06490817058898235,0.6295606105881086,0.1971321407081654,0.1733072487037256,2022,2022-04,4-5 days,60%+
2022-04-25,2022-05-02,399.9576442030603,387.8813230939931,6.588711278955027,2635.4689620091317,2555.382484560555,-80.08647744857672,-0.0303879418058193,5,STOP_LOSS,LOSS,0.013888216171636433,-0.044211448652409,-0.021887166043591092,-2.1880377890344085,0.0455034898652603,-0.03518573740366779,0.511630571811028,0.2950036833968678,0.1933657447921039,2022,2022-04,4-5 days,50-55%
2022-05-03,2022-05-09,391.7823213199896,379.95284591005384,6.6750991092541385,2615.4473426469876,2535.969281002446,-79.47806164454141,-0.0303879418058193,4,STOP_LOSS,LOSS,0.03509335383488444,-0.04479244633867957,-0.04076921950163619,-0.8659172887491949,0.008744717597591082,-0.04324756692902483,0.5842482685658476,0.3162063510150772,0.0995453804190756,2022,2022-05,4-5 days,55-60%
2022-05-09,2022-05-11,382.4270136117451,370.8800123627521,6.786440818851725,2595.577827235852,2516.7035592693337,-78.87426796651835,-0.0303879418058194,2,STOP_LOSS,LOSS,0.003032993830554468,-0.03263016543974112,-0.030680399004230124,-10.019124173511463,0.039758319654730895,-0.01984254298090577,0.6000175764770715,0.3062689889956002,0.0937134345273285,2022,2022-05,2-3 days,60%+
2022-05-11,2022-05-12,375.7904213251932,364.4438053437003,6.85382477550006,2575.8592602442222,2497.58419894394,-78.27506130028223,-0.0303879418058193,1,STOP_LOSS,LOSS,0.014794322638867869,-0.03265014447478503,-0.014591601223737705,-2.054027247316051,0.05812082080567806,0.0025433414159895147,0.5721648756664736,0.3491252427761609,0.0787098815573664,2022,2022-05,1 day,55-60%
2022-05-12,2022-05-19,367.5772953998223,367.51519685668944,6.953734421082103,2556.2904949191516,2555.3475143456612,-0.9429805734903312,-0.0003688863121638,5,MAX_HOLDING,LOSS,0.0491006470581028,-0.011035734997518325,3.11491419859592e-05,-0.007512860507261376,0.045348615601167465,-0.022707774023162357,0.6072481439662287,0.3077856246981683,0.0849662313356034,2022,2022-05,4-5 days,60%+
2022-05-19,2022-05-26,366.8692499168003,382.4721047790528,6.966512375835272,2556.054749775779,2664.2302016899,108.17545191412135,0.0423212577600736,5,MAX_HOLDING,WIN,0.04718916162544739,-0.020987054930759957,0.042738373702039,0.8968427558850992,0.03013394453911481,0.004198004816011507,0.5320283239357595,0.3485524322961681,0.1194192437680722,2022,2022-05,4-5 days,50-55%
2022-05-26,2022-06-03,376.3567746449648,387.4074883544922,6.86274434984717,2583.098612754309,2658.4126839380956,75.31407118378638,0.0291564831524106,5,MAX_HOLDING,WIN,0.046872341660117174,-0.0007516078423065039,0.02956832977079697,0.6220402505987731,0.014988203870998869,-0.05045091431579229,0.5687936678579929,0.3171532443466777,0.1140530877953293,2022,2022-05,4-5 days,55-60%
2022-06-03,2022-06-10,389.3183661236115,377.5632873768752,6.682620678182497,2601.9271305502557,2522.859920324112,-79.06721022614374,-0.0303879418058193,5,STOP_LOSS,LOSS,0.010006372641183247,-0.05511155300229439,-0.05499036534849811,-3.0368588993729446,-0.040317156446399216,-0.09072737910496435,0.4742379655996597,0.3864487724374733,0.1393132619628665,2022,2022-06,4-5 days,45-50%
2022-06-10,2022-06-13,372.7789123026244,361.523225824559,6.926094938771473,2582.16032799372,2503.6937902133513,-78.46653778036853,-0.0303879418058193,1,STOP_LOSS,LOSS,0.002078659065521198,-0.054838399117150514,-0.050534122900540566,-14.619011991848648,0.002262049484817357,-0.050384773802836395,0.4777234991615787,0.3290928352023984,0.1931836656360235,2022,2022-06,1 day,45-50%
2022-06-13,2022-06-16,358.590139640003,347.7628689637127,7.14544874930049,2562.5436935486277,2484.6732649142023,-77.87042863442548,-0.0303879418058195,3,STOP_LOSS,LOSS,0.010460046712515773,-0.04170797256152345,-0.03494347679111805,-2.9051439865425626,0.06329310927260474,-0.012810191927823974,0.5132280861151617,0.3506658075050055,0.1361061063798329,2022,2022-06,2-3 days,50-55%
2022-06-16,2022-06-24,349.7728475269613,369.6903598815918,7.2699233865304365,2543.0760863900214,2687.3518310187296,144.27574462870825,0.0567327676119641,5,MAX_HOLDING,WIN,0.057182868379983355,-0.01848310326474416,0.05715574091495076,0.9921287479839537,0.008097644527126099,-0.044722654677353105,0.5498143632814884,0.3520879951989588,0.0980976415195522,2022,2022-06,4-5 days,50-55%
2022-08-18,2022-08-22,404.70976567565583,392.4899590108451,6.372189041518206,2579.1450225471986,2500.7701136932656,-78.374908853933,-0.0303879418058193,2,STOP_LOSS,LOSS,0.0038988496439443052,-0.034068568314762425,-0.03184343091215011,-7.794078915820173,0.01426327775314426,-0.031044719095225656,0.4146865972907915,0.2474962825090577,0.3378171202001503,2022,2022-08,2-3 days,40-45%
2022-08-22,2022-08-29,395.408829529605,383.4698553307881,6.472529631778284,2559.5512953337156,2481.771799522105,-77.77949581161056,-0.0303879418058193,5,STOP_LOSS,LOSS,0.006776082327548012,-0.038197455180543384,-0.03476931322443134,-4.484588636457056,-0.001084078118211971,-0.03984411502301106,0.4526176920550777,0.2096789183195574,0.3377033896253647,2022,2022-08,4-5 days,45-50%
2022-08-29,2022-09-01,381.3294188637968,369.81555839062327,6.660520564358512,2540.106421380813,2462.917815267304,-77.1886061135092,-0.0303879418058197,3,STOP_LOSS,LOSS,0.008848333688399612,-0.03042770356009748,-0.014568110056848245,-3.4343123661417807,0.04453858833397806,-0.004393325393239286,0.4632755023870981,0.3245804561234344,0.2121440414894673,2022,2022-08,2-3 days,45-50%
2022-09-01,2022-09-09,372.5024714056328,385.3469264282227,6.766551654327919,2520.809269852436,2607.2091355248176,86.39986567238157,0.0342746540587893,5,MAX_HOLDING,WIN,0.03700418375114772,-0.011574777161161143,0.034688467370637105,0.926237267906936,0.012819536306673282,-0.05618205988761251,0.501071528536377,0.3290625684050817,0.1698659030585411,2022,2022-09,4-5 days,50-55%
2022-09-09,2022-09-15,381.8413805238111,370.3120618802752,6.657620547257395,2542.409236270531,2465.150652352165,-77.25858391836664,-0.0303879418058193,4,STOP_LOSS,LOSS,0.022117861628400657,-0.034855843901949166,-0.03152931054434683,-1.3739095721079728,0.0006435312159374563,-0.040147152815021625,0.5010339176730509,0.3283821926377816,0.1705838896891673,2022,2022-09,4-5 days,50-55%
2022-09-15,2022-09-21,372.5688013615288,361.3194589732188,6.7714803194491004,2523.09459029094,2446.4229387106006,-76.67165158033913,-0.0303879418058195,4,STOP_LOSS,LOSS,0.007432795273728542,-0.035895533361454665,-0.035869961101069325,-4.088359854767785,-0.0034555966163495656,-0.04937084296456758,0.5549083775008912,0.2985000270816277,0.1465915954174811,2022,2022-09,4-5 days,55-60%
2022-09-21,2022-09-22,367.5780565121342,356.4794046738068,6.81127794602785,2503.926677395855,2427.837499237111,-76.08917815874429,-0.0303879418058195,1,STOP_LOSS,LOSS,0.008086208322125527,-0.033007872353804674,-0.03098812976002059,-3.757996405147249,-0.0059452290552151135,-0.039587743241554375,0.4809864170607247,0.3579571075495121,0.1610564753897626,2022,2022-09,1 day,45-50%
2022-09-22,2022-09-23,358.5054824461043,347.6807679091266,6.9305939209394705,2484.904382856169,2409.39325307691,-75.51112977925914,-0.0303879418058195,1,STOP_LOSS,LOSS,0.0043664666341629195,-0.035484170742845975,-0.023112106577076335,-6.959389445018642,0.01921097071487569,-0.022564891261150966,0.4809409468041432,0.3602441220416907,0.158814931154166,2022,2022-09,1 day,45-50%
2022-09-23,2022-09-30,352.79348507449527,342.14123858615596,6.989301465950947,2466.026600411354,2391.0891275864515,-74.93747282490267,-0.0303879418058193,5,STOP_LOSS,LOSS,0.00444046716091781,-0.03672997499966695,-0.03635230719212315,-6.843410998120825,0.055631424927521066,-0.0007028275853207147,0.511781698345182,0.3372782334797473,0.150940068175071,2022,2022-09,4-5 days,50-55%
2022-09-30,2022-10-07,344.43484249758876,345.2391964050293,7.104529581584109,2447.292232205128,2452.516807373499,5.224575168370848,0.0021348391089621,5,MAX_HOLDING,WIN,0.048601937586204576,-0.013353623798838761,0.002535881882031443,0.04392497943473068,0.0207945313653526,-0.04027219873285234,0.5019021096998703,0.3556786899717009,0.1424192003284288,2022,2022-09,4-5 days,50-55%
2022-10-07,2022-10-10,351.26069371499136,340.6547283289609,6.97018933359427,2448.598375997221,2374.1905110415933,-74.4078649556277,-0.0303879418058195,1,STOP_LOSS,LOSS,0.011506076973806102,-0.030819498449426393,-0.024451756029021634,-2.6410341139728577,0.03453219461231771,-0.027356360199779814,0.4267807139964517,0.4227266048359115,0.1504926811676359,2022,2022-10,1 day,40-45%
2022-10-10,2022-10-13,346.4911216535378,336.02916872633085,7.012455103667629,2429.9964097583143,2356.153820270228,-73.8425894880861,-0.0303879418058195,3,STOP_LOSS,LOSS,0.009552138521960397,-0.04373984159875897,0.005321726074529445,-3.181271056314513,0.06347404771868106,0.011100181907560678,0.4301095239575239,0.426105570000441,0.1437849060420349,2022,2022-10,2-3 days,40-45%
2022-10-13,2022-10-14,332.4491316608956,352.3256003446373,7.25312357074395,2411.5357623862933,2555.205570324558,143.6698079382645,0.0595760635936406,1,TAKE_PROFIT,WIN,0.06006678959443372,-0.0033493147607184842,0.02390666326277813,0.991830327472028,0.014284229892390874,-0.03480238767798607,0.5803454143593523,0.2803460394968569,0.1393085461437908,2022,2022-10,1 day,55-60%
2022-10-14,2022-10-14,350.86085217978126,340.26695960906494,6.974869035168267,2447.4532143708593,2373.080148520092,-74.37306585076749,-0.0303879418058194,0,ENTRY_DAY_STOP,LOSS,0.004438886566471434,-0.03164131445663029,-0.029823706495770274,-6.84584779330719,0.050229210110514774,-0.000596976552570037,0.592732533544656,0.2692185034217265,0.1380489630336173,2022,2022-10,1 day,55-60%
2022-10-17,2022-10-19,346.5388052987512,351.1393318786647,7.008211054764376,2428.8599479081677,2460.6124615798917,31.75251367172405,0.0130730113521245,2,SELL_SIGNAL,WIN,0.03122159698350675,-0.01868471001567941,0.012132432788080504,0.41871693363508933,0.05059059868212585,-0.014573055019494643,0.5395959819149864,0.3116063983426105,0.1487976197424032,2022,2022-10,2-3 days,50-55%
2022-10-24,2022-10-25,357.8486652939948,360.465191210964,6.80889621002842,2436.7980763260985,2454.1246372760743,17.32656094997583,0.0071103802642928,1,SELL_SIGNAL,WIN,0.02469591177238817,-0.007594507432727937,0.0238182066678057,0.2879173010426253,0.030830127373057726,0.0016260109816069897,0.4449898065212139,0.4172156399928086,0.1377945534859776,2022,2022-10,1 day,40-45%
